[-1.0744853301088775],[0.5010012114634463],[-1.1415558201522777]
[-1.0745010429191324],[0.5010084501927191],[-1.1416246907764884]
[-1.0745167514047267],[0.5010156868526725],[-1.1416935367698042]
[-1.0745324555668794],[0.5010229214438865],[-1.1417623581424818]
[-1.0745481554068093],[0.501030153966941],[-1.141831154904773]
[-1.0745638509257343],[0.5010373844224155],[-1.1418999270669241]
[-1.0745795421248716],[0.5010446128108896],[-1.1419686746391762]
[-1.074595229005438],[0.5010518391329426],[-1.1420373976317655]
[-1.074610911568649],[0.5010590633891534],[-1.1421060960549232]
[-1.0746265898157206],[0.5010662855801008],[-1.142174769918875]
[-1.0746422637478668],[0.5010735057063636],[-1.1422434192338415]
[-1.0746579333663018],[0.5010807237685199],[-1.1423120440100385]
[-1.074673598672239],[0.501087939767148],[-1.1423806442576763]
[-1.0746892596668913],[0.501095153702826],[-1.1424492199869605]
[-1.0747049163514704],[0.5011023655761314],[-1.1425177712080912]
[-1.0747205687271877],[0.501109575387642],[-1.1425862979312635]
[-1.074736216795254],[0.501116783137935],[-1.1426548001666674]
[-1.0747518605568798],[0.5011239888275875],[-1.1427232779244878]
[-1.074767500013274],[0.5011311924571765],[-1.1427917312149045]
[-1.0747831351656456],[0.5011383940272788],[-1.1428601600480923]
[-1.0747987660152027],[0.5011455935384708],[-1.1429285644342209]
[-1.074814392563153],[0.5011527909913287],[-1.1429969443834544]
[-1.0748300148107033],[0.5011599863864288],[-1.1430652999059527]
[-1.0748456327590599],[0.5011671797243468],[-1.1431336310118698]
[-1.0748612464094283],[0.5011743710056584],[-1.1432019377113551]
[-1.0748768557630135],[0.5011815602309392],[-1.1432702200145526]
[-1.0748924608210197],[0.5011887474007644],[-1.1433384779316014]
[-1.074908061584651],[0.5011959325157089],[-1.1434067114726356]
[-1.0749236580551098],[0.5012031155763478],[-1.143474920647784]
[-1.074939250233599],[0.5012102965832556],[-1.1435431054671708]
[-1.0749548381213203],[0.5012174755370067],[-1.1436112659409141]
[-1.0749704217194749],[0.5012246524381754],[-1.143679402079128]
[-1.0749860010292631],[0.5012318272873357],[-1.1437475138919213]
[-1.075001576051885],[0.5012390000850615],[-1.1438156013893974]
[-1.0750171467885399],[0.5012461708319262],[-1.143883664581655]
[-1.0750327132404263],[0.5012533395285035],[-1.1439517034787874]
[-1.0750482754087423],[0.5012605061753663],[-1.144019718090883]
[-1.0750638332946851],[0.5012676707730878],[-1.1440877084280254]
[-1.0750793868994517],[0.5012748333222407],[-1.1441556745002928]
[-1.0750949362242381],[0.5012819938233976],[-1.1442236163177584]
[-1.0751104812702397],[0.5012891522771309],[-1.1442915338904904]
[-1.0751260220386516],[0.5012963086840128],[-1.1443594272285522]
[-1.0751415585306678],[0.5013034630446153],[-1.144427296342002]
[-1.0751570907474823],[0.50131061535951],[-1.1444951412408928]
[-1.075172618690288],[0.5013177656292688],[-1.1445629619352728]
[-1.075188142360277],[0.5013249138544628],[-1.1446307584351854]
[-1.0752036617586413],[0.5013320600356632],[-1.144698530750668]
[-1.0752191768865722],[0.501339204173441],[-1.1447662788917543]
[-1.07523468774526],[0.501346346268367],[-1.144834002868472]
[-1.075250194335895],[0.5013534863210117],[-1.1449017026908443]
[-1.075265696659666],[0.5013606243319455],[-1.1449693783688892]
[-1.0752811947177623],[0.5013677603017386],[-1.1450370299126198]
[-1.0752966885113717],[0.5013748942309608],[-1.145104657332044]
[-1.0753121780416817],[0.501382026120182],[-1.1451722606371648]
[-1.0753276633098792],[0.5013891559699717],[-1.1452398398379804]
[-1.0753431443171504],[0.5013962837808992],[-1.1453073949444836]
[-1.075358621064681],[0.5014034095535337],[-1.1453749259666626]
[-1.0753740935536562],[0.5014105332884442],[-1.1454424329145003]
[-1.0753895617852602],[0.5014176549861994],[-1.145509915797975]
[-1.075405025760677],[0.5014247746473679],[-1.1455773746270594]
[-1.07542048548109],[0.5014318922725179],[-1.1456448094117222]
[-1.0754359409476817],[0.5014390078622178],[-1.145712220161926]
[-1.075451392161634],[0.5014461214170354],[-1.1457796068876291]
[-1.0754668391241284],[0.5014532329375384],[-1.1458469695987847]
[-1.0754822818363459],[0.5014603424242945],[-1.1459143083053411]
[-1.0754977202994664],[0.501467449877871],[-1.1459816230172415]
[-1.07551315451467],[0.501474555298835],[-1.146048913744424]
[-1.0755285844831353],[0.5014816586877535],[-1.146116180496822]
[-1.075544010206041],[0.5014887600451934],[-1.1461834232843642]
[-1.0755594316845647],[0.501495859371721],[-1.1462506421169736]
[-1.075574848919884],[0.5015029566679029],[-1.1463178370045688]
[-1.0755902619131752],[0.5015100519343052],[-1.1463850079570634]
[-1.0756056706656145],[0.5015171451714938],[-1.1464521549843658]
[-1.0756210751783775],[0.5015242363800345],[-1.1465192780963798]
[-1.0756364754526389],[0.501531325560493],[-1.146586377303004]
[-1.075651871489573],[0.5015384127134345],[-1.1466534526141323]
[-1.075667263290354],[0.5015454978394243],[-1.1467205040396535]
[-1.075682650856154],[0.5015525809390273],[-1.1467875315894513]
[-1.0756980341881466],[0.5015596620128085],[-1.146854535273405]
[-1.075713413287503],[0.5015667410613324],[-1.1469215151013883]
[-1.075728788155395],[0.5015738180851633],[-1.1469884710832705]
[-1.075744158792993],[0.5015808930848655],[-1.1470554032289157]
[-1.0757595252014673],[0.5015879660610031],[-1.1471223115481834]
[-1.0757748873819877],[0.5015950370141398],[-1.147189196050928]
[-1.075790245335723],[0.5016021059448391],[-1.1472560567469987]
[-1.0758055990638418],[0.5016091728536647],[-1.1473228936462403]
[-1.0758209485675116],[0.5016162377411797],[-1.1473897067584922]
[-1.0758362938479002],[0.5016233006079471],[-1.1474564960935894]
[-1.075851634906174],[0.5016303614545299],[-1.1475232616613615]
[-1.075866971743499],[0.5016374202814906],[-1.147590003471634]
[-1.075882304361041],[0.5016444770893917],[-1.1476567215342264]
[-1.075897632759965],[0.5016515318787955],[-1.1477234158589542]
[-1.0759129569414352],[0.5016585846502641],[-1.1477900864556276]
[-1.0759282769066154],[0.5016656354043594],[-1.1478567333340521]
[-1.075943592656669],[0.5016726841416429],[-1.147923356504028]
[-1.0759589041927584],[0.5016797308626763],[-1.1479899559753515]
[-1.075974211516046],[0.5016867755680208],[-1.1480565317578129]
[-1.0759895146276932],[0.5016938182582376],[-1.148123083861198]
[-1.0760048135288611],[0.5017008589338875],[-1.1481896122952882]
[-1.07602010822071],[0.5017078975955314],[-1.1482561170698595]
[-1.0760353987043996],[0.5017149342437297],[-1.1483225981946834]
[-1.0760506849810894],[0.5017219688790427],[-1.1483890556795262]
[-1.076065967051938],[0.5017290015020308],[-1.1484554895341494]
[-1.0760812449181034],[0.5017360321132538],[-1.14852189976831]
[-1.0760965185807434],[0.5017430607132715],[-1.1485882863917596]
[-1.0761117880410147],[0.5017500873026434],[-1.1486546494142456]
[-1.076127053300074],[0.501757111881929],[-1.1487209888455099]
[-1.076142314359077],[0.5017641344516874],[-1.14878730469529]
[-1.076157571219179],[0.5017711550124777],[-1.1488535969733182]
[-1.076172823881535],[0.5017781735648588],[-1.1489198656893225]
[-1.0761880723472987],[0.5017851901093892],[-1.1489861108530255]
[-1.0762033166176244],[0.5017922046466273],[-1.1490523324741453]
[-1.0762185566936646],[0.5017992171771315],[-1.149118530562395]
[-1.0762337925765721],[0.5018062277014598],[-1.149184705127483]
[-1.076249024267499],[0.50181323622017],[-1.1492508561791128]
[-1.0762642517675962],[0.50182024273382],[-1.1493169837269832]
[-1.0762794750780151],[0.5018272472429671],[-1.149383087780788]
[-1.0762946941999059],[0.5018342497481687],[-1.1494491683502164]
[-1.0763099091344182],[0.5018412502499819],[-1.1495152254449525]
[-1.076325119882701],[0.5018482487489637],[-1.149581259074676]
[-1.0763403264459033],[0.5018552452456708],[-1.1496472692490611]
[-1.076355528825173],[0.5018622397406598],[-1.149713255977778]
[-1.0763707270216578],[0.501869232234487],[-1.1497792192704919]
[-1.0763859210365045],[0.5018762227277086],[-1.1498451591368628]
[-1.0764011108708598],[0.5018832112208806],[-1.1499110755865463]
[-1.0764162965258695],[0.5018901977145589],[-1.1499769686291927]
[-1.076431478002679],[0.501897182209299],[-1.1500428382744483]
[-1.0764466553024328],[0.5019041647056565],[-1.150108684531954]
[-1.0764618284262755],[0.5019111452041864],[-1.150174507411346]
[-1.0764769973753507],[0.5019181237054441],[-1.150240306922256]
[-1.0764921621508017],[0.5019251002099843],[-1.1503060830743106]
[-1.076507322753771],[0.5019320747183617],[-1.150371835877132]
[-1.0765224791854007],[0.5019390472311308],[-1.1504375653403371]
[-1.0765376314468325],[0.5019460177488461],[-1.1505032714735386]
[-1.0765527795392074],[0.5019529862720615],[-1.150568954286344]
[-1.0765679234636658],[0.5019599528013311],[-1.1506346137883563]
[-1.0765830632213478],[0.5019669173372086],[-1.1507002499891734]
[-1.0765981988133926],[0.5019738798802476],[-1.150765862898389]
[-1.076613330240939],[0.5019808404310016],[-1.1508314525255914]
[-1.0766284575051257],[0.5019877989900237],[-1.1508970188803647]
[-1.0766435806070902],[0.501994755557867],[-1.1509625619722879]
[-1.0766586995479699],[0.5020017101350843],[-1.1510280818109355]
[-1.0766738143289014],[0.5020086627222283],[-1.1510935784058771]
[-1.076688924951021],[0.5020156133198516],[-1.1511590517666774]
[-1.0767040314154643],[0.5020225619285063],[-1.1512245019028968]
[-1.0767191337233666],[0.5020295085487445],[-1.1512899288240905]
[-1.0767342318758624],[0.5020364531811183],[-1.1513553325398094]
[-1.076749325874086],[0.5020433958261795],[-1.1514207130595993]
[-1.0767644157191705],[0.5020503364844795],[-1.1514860703930014]
[-1.0767795014122492],[0.5020572751565698],[-1.1515514045495523]
[-1.0767945829544547],[0.5020642118430015],[-1.1516167155387835]
[-1.0768096603469188],[0.5020711465443258],[-1.1516820033702224]
[-1.076824733590773],[0.5020780792610934],[-1.1517472680533911]
[-1.0768398026871484],[0.502085009993855],[-1.1518125095978073]
[-1.0768548676371752],[0.502091938743161],[-1.1518777280129842]
[-1.0768699284419834],[0.5020988655095618],[-1.1519429233084295]
[-1.076884985102702],[0.5021057902936076],[-1.1520080954936471]
[-1.0769000376204603],[0.5021127130958482],[-1.1520732445781356]
[-1.0769150859963863],[0.5021196339168332],[-1.1521383705713892]
[-1.076930130231608],[0.5021265527571125],[-1.1522034734828972]
[-1.0769451703272528],[0.5021334696172353],[-1.1522685533221442]
[-1.0769602062844472],[0.5021403844977509],[-1.1523336100986104]
[-1.0769752381043174],[0.5021472973992083],[-1.152398643821771]
[-1.0769902657879893],[0.5021542083221563],[-1.152463654501097]
[-1.077005289336588],[0.5021611172671436],[-1.1525286421460537]
[-1.0770203087512384],[0.5021680242347188],[-1.152593606766103]
[-1.0770353240330646],[0.5021749292254302],[-1.152658548370701]
[-1.0770503351831902],[0.5021818322398257],[-1.1527234669693]
[-1.0770653422027383],[0.5021887332784535],[-1.152788362571347]
[-1.0770803450928317],[0.5021956323418613],[-1.1528532351862848]
[-1.0770953438545923],[0.5022025294305967],[-1.1529180848235512]
[-1.0771103384891418],[0.5022094245452072],[-1.1529829114925794]
[-1.0771253289976015],[0.50221631768624],[-1.153047715202798]
[-1.077140315381092],[0.502223208854242],[-1.1531124959636312]
[-1.077155297640733],[0.5022300980497603],[-1.153177253784498]
[-1.0771702757776447],[0.5022369852733415],[-1.1532419886748129]
[-1.0771852497929457],[0.5022438705255321],[-1.153306700643986]
[-1.0772002196877548],[0.5022507538068786],[-1.1533713897014228]
[-1.07721518546319],[0.502257635117927],[-1.1534360558565238]
[-1.077230147120369],[0.5022645144592235],[-1.153500699118685]
[-1.0772451046604086],[0.5022713918313138],[-1.153565319497298]
[-1.0772600580844254],[0.5022782672347434],[-1.1536299170017492]
[-1.0772750073935355],[0.5022851406700581],[-1.1536944916414211]
[-1.0772899525888548],[0.502292012137803],[-1.153759043425691]
[-1.077304893671498],[0.5022988816385231],[-1.1538235723639318]
[-1.0773198306425797],[0.5023057491727636],[-1.1538880784655117]
[-1.077334763503214],[0.5023126147410691],[-1.1539525617397943]
[-1.0773496922545145],[0.5023194783439843],[-1.1540170221961388]
[-1.0773646168975943],[0.5023263399820534],[-1.1540814598438993]
[-1.077379537433566],[0.5023331996558208],[-1.1541458746924256]
[-1.0773944538635414],[0.5023400573658305],[-1.154210266751063]
[-1.0774093661886321],[0.5023469131126265],[-1.1542746360291518]
[-1.0774242744099496],[0.5023537668967523],[-1.1543389825360282]
[-1.077439178528604],[0.5023606187187516],[-1.1544033062810233]
[-1.0774540785457056],[0.5023674685791677],[-1.154467607273464]
[-1.077468974462364],[0.5023743164785438],[-1.1545318855226725]
[-1.0774838662796884],[0.5023811624174229],[-1.1545961410379662]
[-1.0774987539987873],[0.5023880063963478],[-1.1546603738286578]
[-1.0775136376207688],[0.5023948484158614],[-1.154724583904056]
[-1.0775285171467406],[0.5024016884765058],[-1.1547887712734646]
[-1.0775433925778097],[0.5024085265788236],[-1.1548529359461825]
[-1.077558263915083],[0.5024153627233569],[-1.1549170779315043]
[-1.0775731311596664],[0.5024221969106475],[-1.1549811972387203]
[-1.0775879943126658],[0.5024290291412373],[-1.1550452938771156]
[-1.0776028533751865],[0.502435859415668],[-1.1551093678559712]
[-1.077617708348333],[0.5024426877344811],[-1.1551734191845635]
[-1.0776325592332094],[0.5024495140982177],[-1.155237447872164]
[-1.0776474060309198],[0.5024563385074189],[-1.1553014539280402]
[-1.0776622487425673],[0.5024631609626257],[-1.1553654373614541]
[-1.0776770873692547],[0.5024699814643788],[-1.1554293981816641]
[-1.0776919219120842],[0.5024768000132189],[-1.1554933363979238]
[-1.0777067523721577],[0.5024836166096864],[-1.155557252019482]
[-1.0777215787505765],[0.5024904312543215],[-1.1556211450555827]
[-1.0777364010484414],[0.5024972439476642],[-1.155685015515466]
[-1.0777512192668528],[0.5025040546902544],[-1.1557488634083675]
[-1.0777660334069108],[0.502510863482632],[-1.1558126887435174]
[-1.0777808434697147],[0.5025176703253363],[-1.155876491530142]
[-1.0777956494563632],[0.502524475218907],[-1.155940271777463]
[-1.077810451367955],[0.5025312781638831],[-1.1560040294946974]
[-1.077825249205588],[0.5025380791608036],[-1.1560677646910578]
[-1.0778400429703598],[0.5025448782102075],[-1.1561314773757523]
[-1.0778548326633675],[0.5025516753126336],[-1.1561951675579842]
[-1.0778696182857075],[0.5025584704686201],[-1.1562588352469527]
[-1.077884399838476],[0.5025652636787057],[-1.1563224804518522]
[-1.0778991773227686],[0.5025720549434284],[-1.1563861031818725]
[-1.0779139507396804],[0.5025788442633262],[-1.1564497034461991]
[-1.0779287200903063],[0.5025856316389371],[-1.1565132812540129]
[-1.0779434853757401],[0.5025924170707986],[-1.1565768366144902]
[-1.0779582465970758],[0.5025992005594484],[-1.1566403695368028]
[-1.0779730037554067],[0.5026059821054237],[-1.1567038800301184]
[-1.0779877568518255],[0.5026127617092617],[-1.1567673681035995]
[-1.0780025058874245],[0.5026195393714995],[-1.1568308337664046]
[-1.0780172508632957],[0.5026263150926737],[-1.1568942770276875]
[-1.0780319917805306],[0.5026330888733213],[-1.1569576978965976]
[-1.0780467286402198],[0.5026398607139785],[-1.1570210963822796]
[-1.078061461443454],[0.5026466306151818],[-1.157084472493874]
[-1.0780761901913232],[0.5026533985774673],[-1.1571478262405166]
[-1.078090914884917],[0.502660164601371],[-1.1572111576313389]
[-1.0781056355253242],[0.5026669286874288],[-1.1572744666754675]
[-1.0781203521136336],[0.5026736908361763],[-1.1573377533820253]
[-1.0781350646509333],[0.502680451048149],[-1.15740101776013]
[-1.0781497731383112],[0.5026872093238821],[-1.157464259818895]
[-1.0781644775768542],[0.502693965663911],[-1.157527479567429]
[-1.0781791779676493],[0.5027007200687705],[-1.1575906770148372]
[-1.0781938743117827],[0.5027074725389955],[-1.157653852170219]
[-1.0782085666103405],[0.5027142230751206],[-1.1577170050426706]
[-1.0782232548644077],[0.5027209716776803],[-1.1577801356412827]
[-1.0782379390750696],[0.5027277183472089],[-1.157843243975142]
[-1.0782526192434105],[0.5027344630842405],[-1.1579063300533308]
[-1.0782672953705146],[0.5027412058893093],[-1.1579693938849267]
[-1.0782819674574653],[0.502747946762949],[-1.158032435479003]
[-1.0782966355053458],[0.5027546857056933],[-1.1580954548446287]
[-1.0783112995152389],[0.5027614227180756],[-1.158158451990868]
[-1.0783259594882264],[0.5027681578006292],[-1.158221426926781]
[-1.0783406154253905],[0.5027748909538874],[-1.158284379661423]
[-1.0783552673278123],[0.5027816221783831],[-1.1583473102038453]
[-1.0783699151965727],[0.5027883514746491],[-1.1584102185630945]
[-1.0783845590327519],[0.5027950788432181],[-1.1584731047482126]
[-1.0783991988374302],[0.5028018042846225],[-1.1585359687682375]
[-1.078413834611687],[0.5028085277993949],[-1.1585988106322025]
[-1.0784284663566013],[0.5028152493880672],[-1.1586616303491366]
[-1.0784430940732517],[0.5028219690511715],[-1.1587244279280642]
[-1.0784577177627164],[0.5028286867892396],[-1.1587872033780051]
[-1.078472337426073],[0.5028354026028032],[-1.1588499567079753]
[-1.078486953064399],[0.5028421164923939],[-1.1589126879269858]
[-1.078501564678771],[0.5028488284585428],[-1.1589753970440435]
[-1.0785161722702656],[0.5028555385017814],[-1.1590380840681507]
[-1.0785307758399587],[0.5028622466226406],[-1.1591007490083054]
[-1.0785453753889256],[0.5028689528216511],[-1.1591633918735011]
[-1.0785599709182414],[0.5028756570993438],[-1.1592260126727272]
[-1.0785745624289809],[0.502882359456249],[-1.1592886114149683]
[-1.078589149922218],[0.5028890598928973],[-1.159351188109205]
[-1.0786037333990266],[0.5028957584098188],[-1.159413742764413]
[-1.07861831286048],[0.5029024550075435],[-1.1594762753895638]
[-1.078632888307651],[0.5029091496866013],[-1.1595387859936248]
[-1.078647459741612],[0.5029158424475219],[-1.1596012745855588]
[-1.0786620271634348],[0.5029225332908348],[-1.159663741174324]
[-1.0786765905741913],[0.5029292222170695],[-1.1597261857688745]
[-1.0786911499749523],[0.5029359092267551],[-1.1597886083781601]
[-1.0787057053667886],[0.5029425943204208],[-1.159851009011126]
[-1.07872025675077],[0.5029492774985953],[-1.1599133876767131]
[-1.078734804127967],[0.5029559587618075],[-1.1599757443838579]
[-1.0787493474994483],[0.5029626381105861],[-1.1600380791414924]
[-1.0787638868662832],[0.5029693155454592],[-1.1601003919585446]
[-1.07877842222954],[0.5029759910669552],[-1.160162682843938]
[-1.0787929535902867],[0.5029826646756023],[-1.1602249518065912]
[-1.0788074809495911],[0.5029893363719282],[-1.1602871988554193]
[-1.0788220043085204],[0.5029960061564609],[-1.1603494239993324]
[-1.078836523668141],[0.5030026740297279],[-1.1604116272472367]
[-1.0788510390295196],[0.5030093399922566],[-1.1604738086080335]
[-1.078865550393722],[0.5030160040445744],[-1.1605359680906204]
[-1.0788800577618134],[0.5030226661872084],[-1.16059810570389]
[-1.078894561134859],[0.5030293264206854],[-1.1606602214567312]
[-1.0789090605139235],[0.5030359847455325],[-1.1607223153580282]
[-1.078923555900071],[0.503042641162276],[-1.1607843874166606]
[-1.078938047294365],[0.5030492956714427],[-1.1608464376415042]
[-1.0789525346978692],[0.5030559482735588],[-1.1609084660414302]
[-1.0789670181116464],[0.5030625989691504],[-1.1609704726253054]
[-1.0789814975367589],[0.5030692477587436],[-1.1610324574019923]
[-1.0789959729742689],[0.5030758946428642],[-1.1610944203803493]
[-1.0790104444252377],[0.5030825396220379],[-1.1611563615692302]
[-1.079024911890727],[0.5030891826967901],[-1.1612182809774847]
[-1.079039375371797],[0.5030958238676464],[-1.161280178613958]
[-1.0790538348695085],[0.5031024631351318],[-1.1613420544874908]
[-1.0790682903849211],[0.5031091004997715],[-1.16140390860692]
[-1.0790827419190947],[0.5031157359620904],[-1.161465740981078]
[-1.079097189473088],[0.5031223695226131],[-1.1615275516187926]
[-1.07911163304796],[0.5031290011818643],[-1.1615893405288875]
[-1.0791260726447687],[0.5031356309403684],[-1.161651107720182]
[-1.0791405082645718],[0.5031422587986495],[-1.1617128532014915]
[-1.0791549399084268],[0.5031488847572319],[-1.1617745769816266]
[-1.0791693675773908],[0.5031555088166394],[-1.161836279069394]
[-1.0791837912725204],[0.5031621309773958],[-1.1618979594735954]
[-1.0791982109948717],[0.5031687512400248],[-1.1619596182030292]
[-1.0792126267455002],[0.5031753696050498],[-1.1620212552664888]
[-1.0792270385254616],[0.5031819860729942],[-1.1620828706727635]
[-1.0792414463358107],[0.5031886006443812],[-1.1621444644306385]
[-1.0792558501776017],[0.5031952133197336],[-1.1622060365488942]
[-1.079270250051889],[0.5032018240995744],[-1.1622675870363075]
[-1.0792846459597258],[0.5032084329844261],[-1.1623291159016502]
[-1.0792990379021659],[0.5032150399748113],[-1.1623906231536907]
[-1.079313425880262],[0.5032216450712526],[-1.1624521088011923]
[-1.0793278098950663],[0.5032282482742719],[-1.1625135728529143]
[-1.079342189947631],[0.5032348495843915],[-1.1625750153176122]
[-1.0793565660390074],[0.5032414490021331],[-1.1626364362040364]
[-1.079370938170247],[0.5032480465280185],[-1.1626978355209339]
[-1.0793853063424006],[0.5032546421625692],[-1.1627592132770466]
[-1.0793996705565183],[0.5032612359063069],[-1.162820569481113]
[-1.0794140308136504],[0.5032678277597527],[-1.1628819041418665]
[-1.0794283871148462],[0.5032744177234276],[-1.162943217268037]
[-1.079442739461155],[0.5032810057978527],[-1.1630045088683494]
[-1.0794570878536254],[0.5032875919835489],[-1.163065778951525]
[-1.0794714322933057],[0.5032941762810367],[-1.1631270275262808]
[-1.079485772781244],[0.5033007586908367],[-1.1631882546013292]
[-1.0795001093184877],[0.5033073392134692],[-1.1632494601853784]
[-1.079514441906084],[0.5033139178494543],[-1.1633106442871326]
[-1.0795287705450796],[0.5033204945993122],[-1.1633718069152916]
[-1.0795430952365208],[0.5033270694635626],[-1.1634329480785512]
[-1.0795574159814534],[0.5033336424427254],[-1.1634940677856027]
[-1.0795717327809229],[0.5033402135373201],[-1.163555166045133]
[-1.0795860456359745],[0.5033467827478659],[-1.1636162428658254]
[-1.079600354547653],[0.5033533500748824],[-1.1636772982563584]
[-1.0796146595170024],[0.5033599155188885],[-1.1637383322254065]
[-1.0796289605450669],[0.5033664790804032],[-1.16379934478164]
[-1.0796432576328898],[0.5033730407599454],[-1.163860335933725]
[-1.0796575507815143],[0.5033796005580335],[-1.1639213056903233]
[-1.0796718399919831],[0.5033861584751863],[-1.1639822540600926]
[-1.0796861252653385],[0.5033927145119219],[-1.1640431810516862]
[-1.0797004066026223],[0.5033992686687586],[-1.1641040866737535]
[-1.0797146840048761],[0.5034058209462143],[-1.1641649709349393]
[-1.079728957473141],[0.503412371344807],[-1.1642258338438845]
[-1.0797432270084577],[0.5034189198650544],[-1.1642866754092256]
[-1.0797574926118665],[0.503425466507474],[-1.1643474956395952]
[-1.0797717542844072],[0.5034320112725833],[-1.1644082945436214]
[-1.0797860120271197],[0.5034385541608996],[-1.1644690721299282]
[-1.0798002658410426],[0.5034450951729399],[-1.1645298284071355]
[-1.079814515727215],[0.5034516343092212],[-1.164590563383859]
[-1.0798287616866753],[0.5034581715702604],[-1.16465127706871]
[-1.0798430037204612],[0.503464706956574],[-1.164711969470296]
[-1.0798572418296104],[0.5034712404686785],[-1.16477264059722]
[-1.0798714760151602],[0.5034777721070904],[-1.164833290458081]
[-1.079885706278147],[0.5034843018723258],[-1.1648939190614735]
[-1.0798999326196077],[0.5034908297649008],[-1.1649545264159884]
[-1.079914155040578],[0.5034973557853312],[-1.165015112530212]
[-1.0799283735420933],[0.5035038799341328],[-1.1650756774127262]
[-1.0799425881251892],[0.5035104022118212],[-1.1651362210721095]
[-1.0799567987909002],[0.5035169226189119],[-1.1651967435169357]
[-1.079971005540261],[0.5035234411559201],[-1.1652572447557745]
[-1.0799852083743056],[0.503529957823361],[-1.1653177247971915]
[-1.0799994072940675],[0.5035364726217495],[-1.1653781836497483]
[-1.0800136023005802],[0.5035429855516005],[-1.165438621322002]
[-1.0800277933948765],[0.5035494966134286],[-1.1654990378225059]
[-1.080041980577989],[0.5035560058077485],[-1.1655594331598087]
[-1.0800561638509498],[0.5035625131350744],[-1.1656198073424555]
[-1.0800703432147905],[0.5035690185959206],[-1.1656801603789868]
[-1.0800845186705426],[0.5035755221908013],[-1.1657404922779393]
[-1.0800986902192369],[0.5035820239202302],[-1.1658008030478455]
[-1.0801128578619041],[0.5035885237847213],[-1.1658610926972335]
[-1.0801270215995744],[0.5035950217847881],[-1.1659213612346275]
[-1.0801411814332778],[0.5036015179209442],[-1.1659816086685475]
[-1.0801553373640433],[0.5036080121937029],[-1.1660418350075095]
[-1.0801694893929004],[0.5036145046035773],[-1.166102040260025]
[-1.0801836375208775],[0.5036209951510804],[-1.166162224434602]
[-1.0801977817490032],[0.5036274838367252],[-1.1662223875397437]
[-1.0802119220783053],[0.5036339706610244],[-1.1662825295839496]
[-1.0802260585098111],[0.5036404556244907],[-1.166342650575715]
[-1.080240191044548],[0.5036469387276363],[-1.166402750523531]
[-1.0802543196835428],[0.5036534199709737],[-1.1664628294358848]
[-1.0802684444278219],[0.5036598993550149],[-1.1665228873212592]
[-1.0802825652784112],[0.5036663768802719],[-1.166582924188133]
[-1.0802966822363365],[0.5036728525472566],[-1.166642940044981]
[-1.080310795302623],[0.5036793263564806],[-1.1667029349002738]
[-1.0803249044782957],[0.5036857983084556],[-1.1667629087624778]
[-1.080339009764379],[0.5036922684036929],[-1.1668228616400556]
[-1.0803531111618971],[0.5036987366427037],[-1.1668827935414654]
[-1.0803672086718739],[0.5037052030259992],[-1.1669427044751617]
[-1.0803813022953326],[0.5037116675540902],[-1.1670025944495943]
[-1.0803953920332963],[0.5037181302274877],[-1.1670624634732094]
[-1.0804094778867877],[0.5037245910467022],[-1.167122311554449]
[-1.080423559856829],[0.5037310500122443],[-1.167182138701751]
[-1.0804376379444423],[0.5037375071246243],[-1.167241944923549]
[-1.080451712150649],[0.5037439623843524],[-1.1673017302282729]
[-1.0804657824764703],[0.5037504157919387],[-1.1673614946243482]
[-1.080479848922927],[0.5037568673478932],[-1.1674212381201967]
[-1.0804939114910397],[0.5037633170527255],[-1.1674809607242358]
[-1.0805079701818283],[0.5037697649069452],[-1.1675406624448788]
[-1.0805220249963126],[0.5037762109110621],[-1.167600343290535]
[-1.0805360759355116],[0.5037826550655852],[-1.16766000326961]
[-1.0805501230004446],[0.5037890973710237],[-1.167719642390505]
[-1.0805641661921301],[0.5037955378278869],[-1.1677792606616169]
[-1.0805782055115865],[0.5038019764366835],[-1.167838858091339]
[-1.0805922409598312],[0.5038084131979221],[-1.1678984346880603]
[-1.080606272537882],[0.5038148481121116],[-1.1679579904601658]
[-1.080620300246756],[0.5038212811797603],[-1.1680175254160365]
[-1.08063432408747],[0.5038277124013765],[-1.1680770395640494]
[-1.0806483440610404],[0.5038341417774683],[-1.168136532912577]
[-1.080662360168483],[0.5038405693085438],[-1.1681960054699885]
[-1.0806763724108137],[0.5038469949951109],[-1.1682554572446484]
[-1.0806903807890478],[0.5038534188376771],[-1.1683148882449175]
[-1.0807043853042002],[0.5038598408367502],[-1.1683742984791525]
[-1.0807183859572855],[0.5038662609928375],[-1.1684336879557062]
[-1.0807323827493178],[0.5038726793064464],[-1.168493056682927]
[-1.0807463756813112],[0.503879095778084],[-1.1685524046691596]
[-1.080760364754279],[0.5038855104082572],[-1.1686117319227445]
[-1.0807743499692342],[0.503891923197473],[-1.1686710384520185]
[-1.0807883313271898],[0.503898334146238],[-1.1687303242653138]
[-1.080802308829158],[0.5039047432550587],[-1.168789589370959]
[-1.0808162824761511],[0.5039111505244417],[-1.1688488337772787]
[-1.0808302522691808],[0.5039175559548931],[-1.1689080574925932]
[-1.0808442182092584],[0.503923959546919],[-1.168967260525219]
[-1.0808581802973947],[0.5039303613010255],[-1.1690264428834685]
[-1.0808721385346003],[0.5039367612177184],[-1.1690856045756501]
